Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560805200.0 1325.1 NA 141 165 0 NA NA 609 363 0 NA NA 514 610 274 NA NA 673 1118 382 NA
1560805200.0 1325.2 NA 148 359 0 NA NA 590 758 0 NA NA 723 1863 559 NA NA 1227 2254 631 NA
1560805200.0 1325.3 NA 140 151 0 NA NA 583 363 0 NA NA 599 707 311 NA NA 1249 998 618 NA
1560805200.0 1325.4 NA 146 361 0 NA NA 633 760 0 NA NA 657 1967 559 NA NA 1298 2014 678 NA
1560805200.0 1325.5 NA 168 0 NA NA NA 390 0 NA NA NA 4528 122 NA NA NA 6239 230 NA NA
1560805200.0 1325.51 NA 156 0 NA NA NA 366 0 NA NA NA 1889 158 NA NA NA 3397 788 NA NA
1560805200.0 1325.6 NA 182 NA NA NA NA 424 NA NA NA NA 3220 NA NA NA NA 2143 NA NA NA
1560805200.0 1325.7 NA 193 0 NA NA NA 443 0 NA NA NA 3390 109 NA NA NA 1901 228 NA NA
1560805200.0 1325.8 NA 185 0 NA NA NA 418 0 NA NA NA 3476 110 NA NA NA 2467 228 NA NA
1560805200.0 1327.0 NA 149 347 0 NA NA 588 770 0 NA NA 533 1868 545 NA NA 993 1929 627 NA
1560805200.0 1328.0 NA 142 344 0 NA NA 554 787 0 NA NA 609 2144 652 NA NA 1166 2611 914 NA
1560805200.0 1329.0 NA 136 341 0 NA NA 597 809 0 NA NA 562 2034 655 NA NA 1067 2403 960 NA
1560805200.0 1329.1 NA 178 0 NA NA NA 396 0 NA NA NA 5242 115 NA NA NA 6370 422 NA NA
1560805200.0 133.0 102 126 307 NA NA 291 599 756 NA NA 3598 494 1910 NA NA 1878 340 1668 NA NA
1560805200.0 134.0 NA 312 34 0 NA NA 750 162 0 NA NA 3690 138 75 NA NA 2835 322 156 NA
1560805200.0 134.71 NA 32 336 0 NA NA 162 749 0 NA NA 269 4190 585 NA NA 497 3499 646 NA
1560805200.0 134.807 NA 120 387 0 NA NA 312 754 0 NA NA 1308 7960 728 NA NA 1070 3812 836 NA
1560805200.0 134.808 NA 100 394 0 NA NA 303 860 0 NA NA 1242 7910 700 NA NA 1493 3527 801 NA
1560805200.0 134.811 NA 40 362 0 NA NA 171 762 0 NA NA 293 6891 578 NA NA 444 3340 645 NA
1560805200.0 134.812 NA 32 323 0 NA NA 172 729 0 NA NA 258 4813 708 NA NA 307 3214 1150 NA
1560805200.0 134.813 NA 147 56 0 NA NA 395 200 0 NA NA 952 223 252 NA NA 1008 616 454 NA
1560805200.0 134.905 NA 43 354 0 NA NA 180 825 0 NA NA 317 4975 713 NA NA 503 2858 1068 NA
1560805200.0 134.909 NA 40 348 0 NA NA 172 850 0 NA NA 321 5143 684 NA NA 527 2624 753 NA
1560805200.0 134.99602 NA 36 325 0 NA NA 173 786 0 NA NA 269 5408 731 NA NA 361 3141 1114 NA
1560805200.0 134.99603 NA 35 364 0 NA NA 177 836 0 NA NA 285 6130 629 NA NA 467 3037 1261 NA
1560805200.0 1341.0 NA 147 357 0 NA NA 557 805 0 NA NA 664 2575 661 NA NA 1342 2404 908 NA
1560805200.0 1348.0 NA 135 336 0 NA NA 580 803 0 NA NA 582 2017 649 NA NA 1297 2261 912 NA
1560805200.0 135.1 312 0 124 NA NA 996 0 313 NA NA 1482 260 660 NA NA 1477 350 848 NA NA
1560805200.0 135.11 322 0 127 NA NA 1043 0 314 NA NA 1721 261 762 NA NA 1419 381 966 NA NA
1560805200.0 135.12 309 0 118 NA NA 948 0 300 NA NA 1232 230 547 NA NA 1719 681 1130 NA NA
1560805200.0 135.2 271 0 118 NA NA 941 0 301 NA NA 1099 215 521 NA NA 1220 438 959 NA NA
1560805200.0 135.3 267 0 114 NA NA 922 0 297 NA NA 1271 238 630 NA NA 1258 387 1214 NA NA
1560805200.0 135.4 319 0 123 NA NA 1045 0 303 NA NA 1180 229 532 NA NA 4294 739 949 NA NA
1560805200.0 135.5 308 0 124 NA NA 984 0 305 NA NA 1195 213 530 NA NA 1156 277 679 NA NA
1560805200.0 135.6 314 0 124 NA NA 993 0 302 NA NA 1552 257 702 NA NA 1555 344 1512 NA NA
1560805200.0 135.7 309 0 119 NA NA 940 0 304 NA NA 1204 216 526 NA NA 1455 315 613 NA NA
1560805200.0 135.8 138 NA NA NA NA 346 NA NA NA NA 388 NA NA NA NA 708 NA NA NA NA
1560805200.0 135.9 310 0 117 NA NA 994 0 300 NA NA 1305 246 627 NA NA 1508 344 1174 NA NA
1560805200.0 1353.0 NA 152 366 0 NA NA 577 761 0 NA NA 556 2003 554 NA NA 1059 1964 649 NA
1560805200.0 136.722 NA 89 402 0 NA NA 238 820 0 NA NA 468 7679 754 NA NA 578 3580 877 NA
1560805200.0 136.723 NA 89 357 0 NA NA 239 771 0 NA NA 574 7228 706 NA NA 690 3463 770 NA
1560805200.0 136.724 NA 89 408 0 NA NA 240 802 0 NA NA 472 8596 723 NA NA 595 4138 785 NA
1560805200.0 136.725 NA 85 429 0 NA NA 239 975 0 NA NA 580 7853 733 NA NA 1205 3517 813 NA
1560805200.0 136.726 NA 89 365 0 NA NA 241 817 0 NA NA 498 7763 726 NA NA 683 3580 835 NA
1560805200.0 136.727 NA 200 417 0 NA NA 389 865 0 NA NA 1249 7914 720 NA NA 1304 3547 823 NA
1560805200.0 136.728 NA 139 367 0 NA NA 388 853 0 NA NA 4016 9525 861 NA NA 6708 4038 989 NA
1560805200.0 136.731 NA 88 413 0 NA NA 247 829 0 NA NA 515 7708 728 NA NA 722 3670 808 NA
1560805200.0 136.732 NA 89 353 0 NA NA 241 774 0 NA NA 510 5914 720 NA NA 1515 2824 774 NA
1560805200.0 136.733 NA 158 64 0 NA NA 419 207 0 NA NA 1084 461 304 NA NA 2191 907 971 NA
1560805200.0 136.734 NA 88 353 0 NA NA 244 772 0 NA NA 604 7540 744 NA NA 703 3440 849 NA
1560805200.0 136.735 NA 94 310 0 NA NA 249 790 0 NA NA 595 2285 593 NA NA 630 1905 1307 NA
1560805200.0 136.736 NA 89 366 0 NA NA 242 784 0 NA NA 540 10758 700 NA NA 880 4117 764 NA
1560805200.0 136.742 NA 89 375 0 NA NA 233 773 0 NA NA 539 11208 688 NA NA 679 4832 742 NA
1560805200.0 136.743 NA 87 392 0 NA NA 239 831 0 NA NA 585 10811 714 NA NA 687 4305 804 NA
1560805200.0 136.744 NA 89 463 0 NA NA 236 941 0 NA NA 537 12057 720 NA NA 671 5102 791 NA
1560805200.0 136.748 NA 90 368 0 NA NA 239 760 0 NA NA 511 11342 807 NA NA 692 5188 1037 NA
1560805200.0 136.75 NA 82 382 0 NA NA 241 912 0 NA NA 701 15198 859 NA NA 1343 5856 1119 NA
1560805200.0 136.754 NA 94 400 0 NA NA 243 912 0 NA NA 565 9713 721 NA NA 739 3952 817 NA
1560805200.0 136.756 NA 90 348 0 NA NA 238 748 0 NA NA 494 8462 721 NA NA 571 3966 828 NA
1560805200.0 136.76 NA 82 371 0 NA NA 245 854 0 NA NA 755 17838 862 NA NA 1244 6324 1013 NA
1560805200.0 136.7611 NA 188 0 NA NA NA 414 0 NA NA NA 5183 120 NA NA NA 5737 388 NA NA
1560805200.0 136.762 NA 80 395 0 NA NA 236 938 0 NA NA 667 21761 856 NA NA 906 7868 946 NA
1560805200.0 136.763 NA 97 370 0 NA NA 236 813 0 NA NA 599 16883 722 NA NA 712 9973 1364 NA
1560805200.0 136.764 NA 88 373 0 NA NA 240 802 0 NA NA 685 17050 757 NA NA 826 8762 944 NA
1560805200.0 136.765 NA 81 390 0 NA NA 230 909 0 NA NA 679 14537 836 NA NA 1214 5978 922 NA
1560805200.0 136.766 NA 80 384 0 NA NA 243 943 0 NA NA 660 17218 858 NA NA 1206 6260 1299 NA
1560805200.0 136.767 NA 87 364 0 NA NA 235 797 0 NA NA 534 11489 693 NA NA 880 4305 750 NA
1560805200.0 136.768 NA 79 357 0 NA NA 235 841 0 NA NA 836 15891 876 NA NA 1404 5874 970 NA
1560805200.0 136.769 NA 90 376 0 NA NA 250 893 0 NA NA 584 10092 696 NA NA 902 4254 751 NA
1560805200.0 136.77 NA 85 423 0 NA NA 235 844 0 NA NA 516 11023 735 NA NA 828 4637 869 NA
1560805200.0 136.771 NA 91 369 0 NA NA 239 773 0 NA NA 589 11356 703 NA NA 734 4986 790 NA
1560805200.0 136.7721 NA 177 0 NA NA NA 404 0 NA NA NA 4970 118 NA NA NA 6579 286 NA NA
1560805200.0 136.7722 NA 170 0 NA NA NA 369 0 NA NA NA 5021 112 NA NA NA 6224 304 NA NA
1560805200.0 136.774 NA 100 377 0 NA NA 238 834 0 NA NA 579 10942 758 NA NA 778 4289 859 NA
1560805200.0 136.775 NA 89 376 0 NA NA 237 893 0 NA NA 551 10021 687 NA NA 900 4022 793 NA
1560805200.0 136.776 NA 92 394 0 NA NA 235 837 0 NA NA 535 9523 684 NA NA 642 4046 748 NA
1560805200.0 136.777 NA 91 438 0 NA NA 249 845 0 NA NA 522 11496 685 NA NA 662 4910 729 NA
1560805200.0 136.778 NA 87 352 0 NA NA 237 748 0 NA NA 558 7368 716 NA NA 1179 3281 798 NA
1560805200.0 136.779 NA 91 367 0 NA NA 241 845 0 NA NA 609 10399 724 NA NA 702 4201 818 NA
