Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5
1560718800.0 1309.0 NA 145 335 0 NA NA 517 646 0 NA NA 774 2529 1108 NA NA 1178 2587 1307 NA
1560718800.0 1312.0 NA 144 354 0 NA NA 476 600 0 NA NA 823 2551 1159 NA NA 1700 3287 1322 NA
1560718800.0 1314.0 NA 138 357 0 NA NA 513 659 0 NA NA 718 2530 1138 NA NA 1257 2673 2723 NA
1560718800.0 1315.0 NA 137 339 0 NA NA 507 573 0 NA NA 722 2370 1037 NA NA 1016 3006 1402 NA
1560718800.0 1319.0 NA 137 340 0 NA NA 473 582 0 NA NA 1511 3915 1650 NA NA 1694 4617 2190 NA
1560718800.0 1321.0 NA 141 340 0 NA NA 557 646 0 NA NA 1561 3681 1729 NA NA 1665 3671 2461 NA
1560718800.0 1323.0 NA 135 326 0 NA NA 449 590 0 NA NA 1490 3495 1753 NA NA 1758 3575 2462 NA
1560718800.0 1325.0 NA 148 361 0 69 NA 457 709 0 127 NA 763 2288 1007 320 NA 540 2134 1064 508
1560718800.0 1325.1 NA 147 165 0 NA NA 516 275 0 NA NA 770 853 702 NA NA 614 2058 930 NA
1560718800.0 1325.4 NA 142 341 0 NA NA 470 613 0 NA NA 1390 4369 1917 NA NA 1459 4469 2686 NA
1560718800.0 1325.5 NA 165 0 NA NA NA 278 0 NA NA NA 4827 176 NA NA NA 5884 397 NA NA
1560718800.0 1325.51 NA 157 0 NA NA NA 276 0 NA NA NA 2033 176 NA NA NA 3086 329 NA NA
1560718800.0 1325.6 NA 187 NA NA NA NA 333 NA NA NA NA 3780 NA NA NA NA 3228 NA NA NA
1560718800.0 1325.7 NA 192 0 NA NA NA 324 0 NA NA NA 4065 157 NA NA NA 3000 375 NA NA
1560718800.0 1325.8 NA 185 0 NA NA NA 324 0 NA NA NA 4037 159 NA NA NA 3309 542 NA NA
1560718800.0 1327.0 NA 141 335 0 NA NA 452 612 0 NA NA 1737 4029 1693 NA NA 1810 4230 2265 NA
1560718800.0 1329.1 NA 173 0 NA NA NA 316 0 NA NA NA 5634 148 NA NA NA 6840 887 NA NA
1560718800.0 1330.0 NA 147 388 0 NA NA 478 624 0 NA NA 738 2385 1117 NA NA 813 2422 1234 NA
1560718800.0 1337.0 NA 153 368 0 NA NA 489 619 0 NA NA 868 3149 1077 NA NA 1099 2715 1271 NA
1560718800.0 134.0 NA 320 38 0 NA NA 591 87 0 NA NA 6429 235 176 NA NA 5006 320 240 NA
1560718800.0 134.912 NA 40 327 0 NA NA 102 588 0 NA NA 388 7877 1714 NA NA 464 5080 2385 NA
1560718800.0 1340.0 NA 141 336 0 NA NA 449 589 0 NA NA 932 3717 1876 NA NA 1180 3802 2647 NA
1560718800.0 1343.0 NA 141 351 0 NA NA 497 667 0 NA NA 774 2546 1109 NA NA 1056 2466 1325 NA
1560718800.0 1344.0 NA 140 348 0 NA NA 500 599 0 NA NA 743 2472 1126 NA NA 1067 2436 1315 NA
1560718800.0 1345.0 NA 149 355 0 NA NA 438 590 0 NA NA 769 2513 1080 NA NA 1036 3631 1170 NA
1560718800.0 1348.0 NA 142 342 0 NA NA 465 589 0 NA NA 1224 4056 1755 NA NA 1306 5002 2071 NA
1560718800.0 135.1 330 0 122 NA NA 814 0 207 NA NA 3185 887 1407 NA NA 2907 1050 1896 NA NA
1560718800.0 135.11 337 0 127 NA NA 804 0 226 NA NA 2124 516 941 NA NA 1763 587 1196 NA NA
1560718800.0 135.12 333 0 126 NA NA 850 0 209 NA NA 1741 447 688 NA NA 1835 530 901 NA NA
1560718800.0 135.13 339 0 NA NA NA 807 0 NA NA NA 1766 657 NA NA NA 1754 957 NA NA NA
1560718800.0 135.2 280 0 119 NA NA 791 0 217 NA NA 2396 621 1073 NA NA 2347 685 1381 NA NA
1560718800.0 135.3 270 0 127 NA NA 749 0 213 NA NA 2752 747 1123 NA NA 2586 1068 1415 NA NA
1560718800.0 135.4 310 0 123 NA NA 791 0 211 NA NA 3006 771 1116 NA NA 2721 1067 1406 NA NA
1560718800.0 135.5 328 0 122 NA NA 789 0 217 NA NA 1765 483 744 NA NA 1876 608 1073 NA NA
1560718800.0 135.6 332 0 124 NA NA 798 0 222 NA NA 2194 703 1220 NA NA 1788 754 1265 NA NA
1560718800.0 135.7 321 0 126 NA NA 858 0 209 NA NA 2923 800 1150 NA NA 2475 1033 1457 NA NA
1560718800.0 135.8 137 NA NA NA NA 244 NA NA NA NA 536 NA NA NA NA 801 NA NA NA NA
1560718800.0 135.9 325 0 133 NA NA 837 0 209 NA NA 1651 456 685 NA NA 1600 593 893 NA NA
1560718800.0 1356.0 90 144 389 0 134 165 491 627 0 228 3951 739 2280 973 708 1952 474 2262 1046 755
1560718800.0 136.733 NA 163 68 0 NA NA 300 132 0 NA NA 1213 345 395 NA NA 1978 863 1126 NA
1560718800.0 136.737 NA 95 375 0 NA NA 158 745 0 NA NA 645 13688 1021 NA NA 700 5762 1117 NA
1560718800.0 136.74 NA 92 396 0 NA NA 162 768 0 NA NA 676 13782 1040 NA NA 1052 5645 1121 NA
1560718800.0 136.741 NA 86 369 0 NA NA 161 669 0 NA NA 704 13756 1049 NA NA 838 5385 1166 NA
1560718800.0 136.742 NA 85 380 0 NA NA 159 687 0 NA NA 668 13103 1118 NA NA 834 6745 1237 NA
1560718800.0 136.746 NA 92 348 0 NA NA 165 687 0 NA NA 754 13250 1075 NA NA 1095 5555 1206 NA
1560718800.0 136.749 NA 95 366 0 NA NA 167 698 0 NA NA 773 14030 1084 NA NA 1103 5747 1438 NA
1560718800.0 136.752 NA 90 362 0 NA NA 168 698 0 NA NA 732 13691 1110 NA NA 931 5514 1349 NA
1560718800.0 136.753 NA 87 362 0 NA NA 163 657 0 NA NA 671 13501 1046 NA NA 713 6158 2395 NA
1560718800.0 136.761 NA 84 394 0 NA NA 163 713 0 NA NA 1053 34761 1746 NA NA 1353 13518 2218 NA
