Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4
1560636000.0 2017.5 382 0 140 NA 760 0 205 NA 977 295 925 NA 1255 533 1222 NA
1560636000.0 2017.6 383 0 143 NA 730 0 206 NA 1235 276 961 NA 1292 783 1793 NA
1560636000.0 2017.7 381 0 131 NA 762 0 203 NA 1165 261 927 NA 2902 309 1618 NA
1560636000.0 2017.8 189 NA NA NA 319 NA NA NA 582 NA NA NA 1166 NA NA NA
1560636000.0 2017.9 371 0 126 NA 696 0 199 NA 1339 344 1064 NA 1413 533 1585 NA
1560636000.0 2018.1 366 0 125 NA 743 0 207 NA 1487 332 1067 NA 1388 444 1904 NA
1560636000.0 2018.11 365 0 127 NA 736 0 207 NA 1790 352 1111 NA 1467 512 1413 NA
1560636000.0 2018.12 363 0 126 NA 698 0 215 NA 1486 331 1060 NA 1525 509 1892 NA
1560636000.0 2018.13 356 0 NA NA 725 0 NA NA 1428 327 NA NA 1535 436 NA NA
1560636000.0 2018.2 321 0 129 NA 733 0 218 NA 978 256 911 NA 1225 322 1162 NA
1560636000.0 2018.3 314 0 127 NA 723 0 217 NA 1240 312 982 NA 1260 670 1363 NA
1560636000.0 2018.4 350 0 129 NA 691 0 214 NA 1449 313 992 NA 1557 562 1658 NA
1560636000.0 2018.5 376 0 126 NA 741 0 218 NA 1264 367 1119 NA 1763 726 1838 NA
1560636000.0 2018.6 368 0 135 NA 742 0 206 NA 1369 272 875 NA 1149 402 1021 NA
1560636000.0 2018.7 353 0 131 NA 736 0 207 NA 1224 266 905 NA 1142 357 1059 NA
1560636000.0 2018.8 209 NA NA NA 327 NA NA NA 553 NA NA NA 729 NA NA NA
1560636000.0 2018.9 353 0 118 NA 696 0 219 NA 1392 319 1001 NA 1505 521 1628 NA
1560636000.0 202.0 NA 171 361 0 NA 600 521 0 NA 1032 2969 674 NA 1292 3200 855
1560636000.0 203.0 NA 166 352 0 NA 601 516 0 NA 1026 2812 655 NA 1367 3258 825
1560636000.0 21.0 NA 109 284 0 NA 588 424 0 NA 1588 2429 507 NA 751 2318 593
1560636000.0 21634.0 97 309 398 0 165 476 549 0 6604 2851 3256 623 3833 2030 3297 765
1560636000.0 22.0 NA 115 273 0 NA 589 440 0 NA 1840 3166 659 NA 1254 2948 860
1560636000.0 22034.0 98 310 411 0 160 440 611 0 6603 2757 3033 626 3817 1725 2663 785
1560636000.0 250199.0 311 NA NA NA 595 NA NA NA 3470 NA NA NA 2070 NA NA NA
1560636000.0 250199.17 338 NA NA NA 596 NA NA NA 3529 NA NA NA 2212 NA NA NA
1560636000.0 250200.1 81 287 234 NA 170 581 364 NA 2202 1537 2509 NA 1500 1678 2675 NA
1560636000.0 250200.17 NA 386 456 0 NA 741 678 0 NA 12745 3791 1355 NA 5248 3052 1505
1560636000.0 250202.0 NA 318 464 0 NA 635 664 0 NA 11501 3394 750 NA 6468 2502 909
1560636000.0 250202.17 NA 390 472 0 NA 741 706 0 NA 12192 3487 1155 NA 6732 2511 1329
1560636000.0 250203.17 NA 376 460 0 NA 790 669 0 NA 11984 3200 1157 NA 6732 3317 1305
1560636000.0 250204.0 NA 340 440 0 NA 638 606 0 NA 11363 3118 756 NA 4649 2327 947
1560636000.0 250204.17 NA 382 437 0 NA 688 681 0 NA 13697 3828 1322 NA 5143 3243 1573
1560636000.0 250205.17 NA 373 462 0 NA 779 669 0 NA 11642 2995 1173 NA 6614 3133 1320
1560636000.0 250206.0 NA 319 427 0 NA 636 639 0 NA 11077 3305 745 NA 6099 3279 867
1560636000.0 250206.17 NA 375 450 0 NA 740 692 0 NA 12024 3509 1174 NA 6112 3210 1292
1560636000.0 250207.17 NA 368 457 0 NA 685 656 0 NA 11618 3044 1218 NA 4523 3117 1454
1560636000.0 250208.17 NA 380 474 0 NA 791 659 0 NA 13895 4663 1235 NA 6546 2949 1616
1560636000.0 250399.0 270 NA NA NA 647 NA NA NA 1281 NA NA NA 1193 NA NA NA
1560636000.0 250399.17 336 NA NA NA 624 NA NA NA 1617 NA NA NA 1335 NA NA NA
1560636000.0 250399.18 349 NA NA NA 668 NA NA NA 1789 NA NA NA 1462 NA NA NA
1560636000.0 250400.0 354 0 135 NA 712 0 217 NA 1355 227 944 NA 1188 299 1079 NA
1560636000.0 250400.17 418 0 138 NA 745 0 220 NA 1803 368 1017 NA 2008 607 1389 NA
1560636000.0 250400.18 416 0 149 NA 791 0 212 NA 1789 268 1022 NA 1728 385 1497 NA
1560636000.0 250402.0 391 0 145 NA 706 0 208 NA 1534 239 1000 NA 1749 367 1582 NA
1560636000.0 250402.17 394 0 133 NA 751 0 211 NA 2031 342 1144 NA 1825 480 1674 NA
1560636000.0 250402.18 426 0 135 NA 747 0 215 NA 1941 361 1179 NA 1734 935 1965 NA
1560636000.0 250402.181 363 458 0 NA 668 743 0 NA 1550 1716 280 NA 1150 1105 432 NA
1560636000.0 250403.0 377 0 133 NA 664 0 220 NA 1235 232 976 NA 1281 398 1145 NA
1560636000.0 250403.17 418 0 136 NA 750 0 213 NA 1665 267 982 NA 1339 355 1385 NA
1560636000.0 250403.18 419 0 131 NA 745 0 231 NA 2016 337 1124 NA 1943 489 1723 NA
1560636000.0 250405.0 375 0 133 NA 704 0 214 NA 1181 238 988 NA 1318 781 1409 NA
1560636000.0 250405.17 407 0 140 NA 729 0 209 NA 1804 267 933 NA 1899 373 1044 NA
1560636000.0 250405.18 447 0 138 NA 789 0 222 NA 1661 271 964 NA 1385 368 1277 NA
1560636000.0 250406.0 347 0 131 NA 740 0 212 NA 1362 269 966 NA 1583 401 1622 NA
1560636000.0 250406.17 415 0 138 NA 745 0 210 NA 1628 303 952 NA 2057 625 1101 NA
1560636000.0 250406.18 414 0 131 NA 747 0 219 NA 1760 350 1174 NA 2429 672 1407 NA
1560636000.0 250407.0 302 0 132 NA 743 0 205 NA 1109 220 958 NA 1264 724 1264 NA
1560636000.0 250407.17 339 0 131 NA 743 0 226 NA 1669 335 1183 NA 2838 881 1928 NA
1560636000.0 250407.18 376 0 138 NA 751 0 223 NA 1416 246 1013 NA 2344 295 1347 NA
1560636000.0 250408.0 380 0 136 NA 709 0 219 NA 1378 240 966 NA 1580 341 1284 NA
1560636000.0 250408.17 429 0 140 NA 745 0 224 NA 1775 274 1013 NA 1463 363 1080 NA
1560636000.0 250408.18 419 0 142 NA 700 0 222 NA 1986 307 972 NA 1737 535 1047 NA
1560636000.0 250409.0 369 0 141 NA 697 0 213 NA 1754 255 1060 NA 1409 341 1229 NA
1560636000.0 250409.17 420 0 140 NA 749 0 215 NA 2057 277 1118 NA 1708 380 1106 NA
1560636000.0 250409.18 458 0 146 NA 730 0 227 NA 1921 274 1047 NA 2174 423 1161 NA
1560636000.0 25200.0 NA 285 589 0 NA 621 806 0 NA 2720 4013 929 NA 2490 3340 1092
1560636000.0 25202.0 NA 287 583 0 NA 577 857 0 NA 2882 4558 938 NA 2720 3439 1141
1560636000.0 25203.0 NA 280 600 0 NA 621 825 0 NA 2766 4604 938 NA 2193 3325 1138
1560636000.0 25204.0 NA 282 604 0 NA 577 848 0 NA 2715 4291 935 NA 2399 3498 1060
1560636000.0 25205.0 NA 278 581 0 NA 622 800 0 NA 2691 4283 935 NA 2673 3338 1364
1560636000.0 25206.0 NA 296 598 0 NA 621 857 0 NA 2644 4200 935 NA 2223 3254 1095
1560636000.0 25207.0 NA 282 571 0 NA 621 831 0 NA 2634 3892 928 NA 2103 3200 1162
1560636000.0 25214.0 NA 280 570 0 NA 579 858 0 NA 2699 4458 914 NA 2633 3508 1002
1560636000.0 25400.18 595 0 147 NA 892 0 221 NA 6461 294 1033 NA 2779 359 1061 NA
1560636000.0 25402.17 570 0 142 NA 888 0 220 NA 6828 294 951 NA 2797 350 941 NA
1560636000.0 25403.18 602 0 140 NA 894 0 224 NA 6282 297 969 NA 2522 382 982 NA
1560636000.0 25405.18 598 0 137 NA 948 0 224 NA 6789 298 937 NA 2665 385 967 NA
1560636000.0 25406.0 450 0 135 NA 741 0 211 NA 2552 274 911 NA 1916 500 1171 NA
1560636000.0 25407.0 426 0 135 NA 724 0 207 NA 2880 244 877 NA 2118 326 1058 NA
1560636000.0 25407.17 544 0 146 NA 844 0 207 NA 5926 265 878 NA 2392 321 862 NA
1560636000.0 25407.18 529 0 137 NA 746 0 212 NA 5997 278 928 NA 2473 343 957 NA
1560636000.0 25409.17 575 0 143 NA 882 0 222 NA 6866 294 978 NA 2765 347 987 NA
1560636000.0 25409.18 581 0 139 NA 894 0 223 NA 6838 295 982 NA 2734 356 983 NA
1560636000.0 27.0 NA 127 293 0 NA 590 457 0 NA 2125 3226 687 NA 1281 3546 1179
1560636000.0 28.0 NA 121 296 0 NA 588 461 0 NA 2430 4014 684 NA 2049 3062 1310
1560636000.0 29.0 NA 131 300 0 NA 589 456 0 NA 2154 3493 679 NA 1613 3075 843
1560636000.0 3.0 76 118 191 NA 189 584 329 NA 5700 469 2130 NA 2919 650 2119 NA
1560636000.0 30.0 NA 130 297 0 NA 546 483 0 NA 2154 3561 700 NA 1193 3210 1200
1560636000.0 32.0 NA 119 296 0 NA 589 431 0 NA 2250 3581 676 NA 1972 3058 792
1560636000.0 35.0 NA 123 295 0 NA 588 429 0 NA 2340 3676 697 NA 2011 2721 1029
1560636000.0 36.0 NA 117 298 0 NA 545 455 0 NA 2441 8949 708 NA 1960 4138 882
1560636000.0 37.0 NA 119 295 0 NA 590 463 0 NA 2447 4577 686 NA 1846 2782 885
1560636000.0 38.0 NA 120 299 0 NA 591 455 0 NA 2404 4330 695 NA 1820 3935 1366
1560636000.0 39.0 NA 123 304 0 NA 589 450 0 NA 2809 6399 691 NA 1804 3263 781
1560636000.0 4.23 NA 70 301 0 NA 128 427 0 NA 429 3493 1015 NA 961 3333 1123
1560636000.0 4.24 NA 70 296 0 NA 129 406 0 NA 365 3670 934 NA 783 2990 1434
1560636000.0 4.26 NA 63 310 0 NA 120 413 0 NA 380 3494 714 NA 801 2579 799
1560636000.0 4.27 NA 78 310 0 NA 129 432 0 NA 380 3712 760 NA 575 2901 890
1560636000.0 4.28 NA 78 296 0 NA 143 431 0 NA 303 2793 2408 NA 933 3099 2691
1560636000.0 4.37 NA 70 318 0 NA 134 446 0 NA 323 4170 654 NA 573 2762 821
1560636000.0 4.4 NA 39 324 0 NA 95 441 0 NA 246 3803 601 NA 578 3006 771
1560636000.0 4.45 NA 32 322 0 NA 98 441 0 NA 278 6828 788 NA 554 3608 888
1560636000.0 4.51 NA 36 322 0 NA 94 465 0 NA 294 5907 774 NA 674 3328 916
1560636000.0 4.52 NA 38 326 0 NA 96 454 0 NA 335 7257 787 NA 454 4028 856
1560636000.0 4.57 NA 59 332 0 NA 116 472 0 NA 349 8007 813 NA 593 3972 1074
1560636000.0 4.58 NA 48 319 0 NA 110 435 0 NA 394 5218 820 NA 660 3370 1378
1560636000.0 4.6 NA 311 0 NA NA 436 0 NA NA 2761 542 NA NA 2336 664 NA
1560636000.0 4.63 NA 36 316 0 NA 95 460 0 NA 263 7820 789 NA 585 4894 978
1560636000.0 4.67 NA 59 332 0 NA 119 472 0 NA 368 8034 810 NA 743 4114 947
1560636000.0 4.72 NA 33 311 0 NA 97 472 0 NA 302 6251 764 NA 583 3341 906
1560636000.0 4.73 NA 34 318 0 NA 100 482 0 NA 293 7222 785 NA 439 4347 863
1560636000.0 4.75 NA 33 316 0 NA 94 460 0 NA 324 7225 776 NA 559 4718 855
1560636000.0 4.76 NA 63 327 0 NA 132 462 0 NA 407 7900 803 NA 755 3922 1042
1560636000.0 4.77 NA 61 331 0 NA 122 491 0 NA 381 8852 792 NA 804 4920 1213
1560636000.0 4.78 NA 49 327 0 NA 123 473 0 NA 341 7575 775 NA 564 4423 951
1560636000.0 4001.0 NA 172 367 NA NA 601 512 NA NA 1038 2592 NA NA 1037 2565 NA
1560636000.0 4002.0 NA 134 311 NA NA 547 443 NA NA 1945 2813 NA NA 998 2683 NA
1560636000.0 4003.0 NA 130 298 NA NA 588 439 NA NA 1969 3044 NA NA 1381 2289 NA
1560636000.0 4006.0 63 171 347 NA 142 601 475 NA 1779 938 2733 NA 2435 813 2814 NA
1560636000.0 4007.0 60 205 307 NA 133 510 442 NA 1255 463 2137 NA 1832 650 3446 NA
1560636000.0 4008.0 59 210 291 NA 132 599 435 NA 1029 451 2195 NA 1282 1234 3354 NA
1560636000.0 45.0 NA 122 301 0 NA 544 460 0 NA 2180 3779 693 NA 1548 3383 1059
1560636000.0 5.1 274 0 NA NA 686 0 NA NA 1346 308 NA NA 1314 483 NA NA
1560636000.0 5.2 230 0 NA NA 684 0 NA NA 1062 275 NA NA 1912 398 NA NA
1560636000.0 5.3 226 0 NA NA 685 0 NA NA 1071 297 NA NA 1628 716 NA NA
1560636000.0 5.4 270 0 NA NA 682 0 NA NA 1143 286 NA NA 1438 598 NA NA
1560636000.0 5.5 313 0 NA NA 686 0 NA NA 1240 287 NA NA 1693 405 NA NA
1560636000.0 5.6 269 0 NA NA 689 0 NA NA 1255 306 NA NA 1829 472 NA NA
1560636000.0 5.7 274 0 NA NA 678 0 NA NA 1309 272 NA NA 1657 371 NA NA
1560636000.0 500199.0 210 NA NA NA 631 NA NA NA 2509 NA NA NA 1777 NA NA NA
1560636000.0 500200.0 NA 198 345 0 NA 574 483 0 NA 6503 2598 526 NA 3799 2433 713
1560636000.0 500200.1 82 194 225 NA 180 570 361 NA 2549 1152 2429 NA 2081 898 2326 NA
1560636000.0 500202.0 NA 218 356 0 NA 573 516 0 NA 6862 2907 537 NA 3151 2969 735
1560636000.0 500203.0 NA 208 352 0 NA 617 515 0 NA 7201 3295 673 NA 3983 3425 900
1560636000.0 500204.0 NA 205 349 0 NA 619 509 0 NA 6401 2952 536 NA 3982 2801 665
1560636000.0 500205.0 NA 193 353 0 NA 618 508 0 NA 5964 2731 621 NA 4669 2829 994
1560636000.0 500207.0 NA 193 338 0 NA 617 485 0 NA 6457 2976 664 NA 4642 3810 1070
1560636000.0 50200.0 NA 203 428 0 NA 603 621 0 NA 1679 3706 670 NA 1728 3610 874
1560636000.0 50203.0 NA 190 419 0 NA 603 631 0 NA 1636 3486 672 NA 1759 3245 852
1560636000.0 50204.0 NA 190 426 0 NA 555 614 0 NA 1607 3539 686 NA 2019 3493 1230
1560636000.0 50205.0 NA 189 425 0 NA 601 629 0 NA 1614 3347 678 NA 2090 3018 1281
1560636000.0 50207.0 NA 191 430 0 NA 557 614 0 NA 1635 3367 647 NA 1846 2652 737
1560636000.0 50208.0 NA 192 447 0 NA 601 656 0 NA 1736 4711 678 NA 2142 3220 773
1560636000.0 503.0 42 0 NA NA 86 0 NA NA 208 160 NA NA 641 343 NA NA
1560636000.0 504.0 44 0 NA NA 88 0 NA NA 174 137 NA NA 342 614 NA NA
1560636000.0 505.0 39 0 NA NA 86 0 NA NA 169 136 NA NA 370 223 NA NA
1560636000.0 506.0 42 0 NA NA 87 0 NA NA 177 153 NA NA 656 331 NA NA
1560636000.0 507.0 41 0 NA NA 84 0 NA NA 226 132 NA NA 710 266 NA NA
1560636000.0 508.0 42 0 NA NA 86 0 NA NA 190 132 NA NA 551 301 NA NA
1560636000.0 509.0 38 0 NA NA 86 0 NA NA 155 129 NA NA 338 282 NA NA
1560636000.0 510.0 37 0 NA NA 86 0 NA NA 261 143 NA NA 397 269 NA NA
1560636000.0 511.0 48 0 NA NA 93 0 NA NA 9073 120 NA NA 12609 250 NA NA
1560636000.0 512.0 22 45 0 NA 68 91 0 NA 2002 180 137 NA 29905 603 208 NA
1560636000.0 513.0 21 44 0 NA 68 93 0 NA 587 191 141 NA 1214 646 564 NA
1560636000.0 514.0 29 41 0 NA 68 93 0 NA 368 188 143 NA 609 385 385 NA
1560636000.0 515.0 21 47 0 NA 67 93 0 NA 2029 183 131 NA 30487 646 267 NA
1560636000.0 516.0 22 47 0 NA 68 93 0 NA 623 170 133 NA 2000 389 252 NA
1560636000.0 517.0 20 44 0 NA 68 93 0 NA 952 189 129 NA 1562 318 544 NA
1560636000.0 518.0 22 45 0 NA 68 91 0 NA 2011 173 145 NA 29905 573 373 NA
1560636000.0 519.0 21 48 0 NA 68 92 0 NA 570 163 224 NA 1948 589 830 NA
1560636000.0 520.0 21 47 0 NA 67 94 0 NA 942 202 125 NA 1189 554 223 NA
1560636000.0 521.0 20 43 0 NA 68 93 0 NA 580 203 142 NA 2463 1039 533 NA
1560636000.0 522.0 22 48 0 NA 68 92 0 NA 2029 173 122 NA 29905 337 270 NA
1560636000.0 524.0 22 45 0 NA 64 94 0 NA 1022 205 130 NA 1680 525 202 NA
1560636000.0 525.0 20 45 0 NA 68 93 0 NA 625 183 147 NA 2406 439 802 NA
1560636000.0 526.0 21 38 0 NA 68 92 0 NA 2021 185 126 NA 30487 508 243 NA
1560636000.0 527.0 20 46 0 NA 64 94 0 NA 950 176 128 NA 1434 369 275 NA
1560636000.0 528.0 21 41 0 NA 67 94 0 NA 563 160 146 NA 1498 630 498 NA
1560636000.0 529.0 22 44 0 NA 67 93 0 NA 2029 186 133 NA 29905 517 254 NA
1560636000.0 530.0 20 40 0 NA 64 93 0 NA 918 162 167 NA 1108 339 334 NA
1560636000.0 531.0 70 0 NA NA 195 0 NA NA 174 139 NA NA 317 307 NA NA
1560636000.0 534.0 43 0 NA NA 105 0 NA NA 211 129 NA NA 623 231 NA NA
1560636000.0 535.0 43 0 NA NA 96 0 NA NA 864 131 NA NA 1128 204 NA NA
1560636000.0 541.0 51 0 NA NA 103 0 NA NA 212 150 NA NA 479 320 NA NA
1560636000.0 545.0 52 0 NA NA 100 0 NA NA 249 141 NA NA 625 245 NA NA
1560636000.0 552.0 21 47 0 NA 63 94 0 NA 927 194 141 NA 1068 506 400 NA
1560636000.0 554.0 20 48 0 NA 67 93 0 NA 1623 180 128 NA 2712 358 327 NA
1560636000.0 556.0 20 44 0 NA 67 95 0 NA 361 168 141 NA 1122 264 376 NA
1560636000.0 560.0 42 0 NA NA 87 0 NA NA 181 141 NA NA 365 319 NA NA
1560636000.0 561.0 44 0 NA NA 88 0 NA NA 184 131 NA NA 353 246 NA NA
1560636000.0 6.0 NA 130 265 0 NA 590 413 0 NA 1699 2468 645 NA 1318 2976 1040
1560636000.0 9.0 NA 119 306 0 NA 587 435 0 NA 2414 4510 699 NA 1718 3764 1086
