Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1560718800.0 134.813 NA 141 60 0 NA NA NA NA NA NA 273 118 0 NA NA NA NA NA NA 1190 310 421 NA NA NA NA NA NA 2692 971 1200 NA NA NA NA NA
1560718800.0 134.907 NA 93 NA NA NA NA NA NA NA NA 228 NA NA NA NA NA NA NA NA 953 NA NA NA NA NA NA NA NA 1294 NA NA NA NA NA NA NA
1560718800.0 135.13 354 0 NA NA NA NA NA NA NA 931 0 NA NA NA NA NA NA NA 1300 286 NA NA NA NA NA NA NA 1174 378 NA NA NA NA NA NA NA
1560718800.0 135.8 137 NA NA NA NA NA NA NA NA 245 NA NA NA NA NA NA NA NA 551 NA NA NA NA NA NA NA NA 2492 NA NA NA NA NA NA NA NA
1560718800.0 1356.0 102 140 NA NA NA NA NA NA NA 183 454 NA NA NA NA NA NA NA 2112 731 NA NA NA NA NA NA NA 1265 515 NA NA NA NA NA NA NA
1560718800.0 136.725 NA 83 NA NA NA NA NA NA NA NA 159 NA NA NA NA NA NA NA NA 686 NA NA NA NA NA NA NA NA 2903 NA NA NA NA NA NA NA
1560718800.0 136.726 NA 81 NA NA NA NA NA NA NA NA 158 NA NA NA NA NA NA NA NA 740 NA NA NA NA NA NA NA NA 1838 NA NA NA NA NA NA NA
1560718800.0 136.732 NA 81 NA NA NA NA NA NA NA NA 165 NA NA NA NA NA NA NA NA 606 NA NA NA NA NA NA NA NA 1875 NA NA NA NA NA NA NA
1560718800.0 136.733 NA 165 69 0 NA NA NA NA NA NA 299 131 0 NA NA NA NA NA NA 1281 312 434 NA NA NA NA NA NA 2144 930 772 NA NA NA NA NA
1560718800.0 136.738 NA 82 NA NA NA NA NA NA NA NA 160 NA NA NA NA NA NA NA NA 845 NA NA NA NA NA NA NA NA 2407 NA NA NA NA NA NA NA
