Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1560805200.0 250399.18 136 NA NA NA NA NA NA 217 NA NA NA NA NA NA 1741 NA NA NA NA NA NA 1868 NA NA NA NA NA NA
1560805200.0 250400.0 248 0 134 NA NA NA NA 338 0 164 NA NA NA NA 1858 342 849 NA NA NA NA 2057 363 895 NA NA NA NA
1560805200.0 250400.17 252 0 123 NA NA NA NA 348 0 167 NA NA NA NA 6505 1234 2603 NA NA NA NA 6745 1308 2761 NA NA NA NA
1560805200.0 250400.18 256 0 128 NA NA NA NA 351 0 167 NA NA NA NA 6945 1257 2702 NA NA NA NA 7211 1327 2871 NA NA NA NA
1560805200.0 250402.0 243 0 115 NA NA NA NA 338 0 164 NA NA NA NA 5958 1116 2751 NA NA NA NA 6322 1180 2921 NA NA NA NA
1560805200.0 250402.1 110 249 0 NA NA NA NA 190 302 0 NA NA NA NA 3882 5748 1095 NA NA NA NA 5348 5995 1156 NA NA NA NA
1560805200.0 250402.17 253 0 117 NA NA NA NA 349 0 167 NA NA NA NA 7422 1263 2822 NA NA NA NA 7690 1641 2981 NA NA NA NA
1560805200.0 250402.171 132 251 0 NA NA NA NA 215 309 0 NA NA NA NA 4971 7049 1258 NA NA NA NA 7005 7309 1330 NA NA NA NA
1560805200.0 250402.18 254 0 124 NA NA NA NA 352 0 167 NA NA NA NA 7337 1269 2735 NA NA NA NA 7737 1431 2944 NA NA NA NA
1560805200.0 250402.181 135 252 0 NA NA NA NA 217 311 0 NA NA NA NA 5307 7340 1275 NA NA NA NA 7196 7557 1473 NA NA NA NA
1560805200.0 250403.0 243 0 116 NA NA NA NA 338 0 164 NA NA NA NA 5390 1046 2562 NA NA NA NA 5649 1101 2680 NA NA NA NA
1560805200.0 250403.17 255 0 123 NA NA NA NA 347 0 167 NA NA NA NA 6682 1236 2718 NA NA NA NA 6966 1320 2876 NA NA NA NA
1560805200.0 250403.18 256 0 126 NA NA NA NA 349 0 167 NA NA NA NA 6547 1233 2662 NA NA NA NA 6890 1320 2816 NA NA NA NA
1560805200.0 250405.0 254 0 121 NA NA NA NA 338 0 164 NA NA NA NA 1810 341 850 NA NA NA NA 1920 358 961 NA NA NA NA
1560805200.0 250405.17 250 0 125 NA NA NA NA 347 0 167 NA NA NA NA 7176 1302 2692 NA NA NA NA 7470 1390 2848 NA NA NA NA
1560805200.0 250405.18 255 0 119 NA NA NA NA 351 0 167 NA NA NA NA 6908 1245 2669 NA NA NA NA 7209 1494 2801 NA NA NA NA
1560805200.0 250406.0 256 0 134 NA NA NA NA 338 0 164 NA NA NA NA 1437 335 788 NA NA NA NA 1576 354 835 NA NA NA NA
1560805200.0 250406.17 268 0 136 NA NA NA NA 345 0 166 NA NA NA NA 1682 393 819 NA NA NA NA 1797 417 885 NA NA NA NA
1560805200.0 250406.18 254 0 122 NA NA NA NA 345 0 166 NA NA NA NA 1669 397 817 NA NA NA NA 1777 423 900 NA NA NA NA
1560805200.0 250407.0 252 0 118 NA NA NA NA 338 0 164 NA NA NA NA 1654 316 836 NA NA NA NA 1771 338 922 NA NA NA NA
1560805200.0 250407.17 272 0 128 NA NA NA NA 344 0 166 NA NA NA NA 2031 364 852 NA NA NA NA 2147 389 895 NA NA NA NA
1560805200.0 250407.18 249 0 123 NA NA NA NA 344 0 167 NA NA NA NA 6512 1165 2661 NA NA NA NA 6827 1226 2834 NA NA NA NA
1560805200.0 250408.0 241 0 119 NA NA NA NA 338 0 164 NA NA NA NA 6069 1108 2811 NA NA NA NA 6407 1325 3014 NA NA NA NA
1560805200.0 250408.17 248 0 125 NA NA NA NA 349 0 167 NA NA NA NA 7878 1356 3053 NA NA NA NA 8202 1424 3209 NA NA NA NA
1560805200.0 250408.18 259 0 122 NA NA NA NA 353 0 167 NA NA NA NA 7881 1277 2976 NA NA NA NA 8304 1449 3165 NA NA NA NA
1560805200.0 250409.0 245 0 121 NA NA NA NA 338 0 165 NA NA NA NA 7772 1159 3315 NA NA NA NA 8289 1240 3507 NA NA NA NA
1560805200.0 250409.17 250 0 123 NA NA NA NA 352 0 167 NA NA NA NA 9939 1482 3595 NA NA NA NA 13771 2182 3783 NA NA NA NA
1560805200.0 250409.18 256 0 122 NA NA NA NA 357 0 167 NA NA NA NA 10140 1350 3559 NA NA NA NA 10556 1431 3737 NA NA NA NA
1560805200.0 25211.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 697 NA NA NA NA NA NA 728 NA NA NA NA NA NA
1560805200.0 25211.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 709 NA NA NA NA NA NA 745 NA NA NA NA NA NA
1560805200.0 25211.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 701 NA NA NA NA NA NA 741 NA NA NA NA NA NA
1560805200.0 25212.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 693 NA NA NA NA NA NA 725 NA NA NA NA NA NA
1560805200.0 25212.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 709 NA NA NA NA NA NA 747 NA NA NA NA NA NA
1560805200.0 25212.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 702 NA NA NA NA NA NA 737 NA NA NA NA NA NA
1560805200.0 25213.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 701 NA NA NA NA NA NA 743 NA NA NA NA NA NA
1560805200.0 25213.17 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 708 NA NA NA NA NA NA 749 NA NA NA NA NA NA
1560805200.0 25213.18 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 704 NA NA NA NA NA NA 816 NA NA NA NA NA NA
1560805200.0 25215.0 NA 172 380 0 NA NA NA NA 252 470 0 NA NA NA NA 4359 5278 943 NA NA NA NA 4870 5669 973 NA NA NA
1560805200.0 25215.17 NA 189 410 0 NA NA NA NA 269 492 0 NA NA NA NA 4737 5296 1654 NA NA NA NA 5142 5548 1683 NA NA NA
1560805200.0 25215.18 NA 304 485 0 NA NA NA NA 394 560 0 NA NA NA NA 9610 7848 2979 NA NA NA NA 9987 8079 3005 NA NA NA
1560805200.0 25402.0 254 0 121 NA NA NA NA 361 0 165 NA NA NA NA 16120 1222 2703 NA NA NA NA 18740 1316 2860 NA NA NA NA
1560805200.0 25403.0 254 0 125 NA NA NA NA 352 0 165 NA NA NA NA 13590 1120 2477 NA NA NA NA 13945 1179 2626 NA NA NA NA
1560805200.0 25403.18 292 0 126 NA NA NA NA 399 0 166 NA NA NA NA 24102 1303 2593 NA NA NA NA 24371 1381 2846 NA NA NA NA
1560805200.0 25405.0 257 0 135 NA NA NA NA 358 0 165 NA NA NA NA 13770 1093 2436 NA NA NA NA 14047 1141 2578 NA NA NA NA
1560805200.0 25406.0 259 0 120 NA NA NA NA 356 0 165 NA NA NA NA 8243 1099 2374 NA NA NA NA 8504 1166 2507 NA NA NA NA
1560805200.0 25406.17 287 0 124 NA NA NA NA 392 0 165 NA NA NA NA 11802 1298 2407 NA NA NA NA 12146 1386 2597 NA NA NA NA
1560805200.0 25406.18 289 0 124 NA NA NA NA 393 0 165 NA NA NA NA 11210 1288 2469 NA NA NA NA 11507 1354 2647 NA NA NA NA
1560805200.0 25407.0 242 0 121 NA NA NA NA 344 0 164 NA NA NA NA 12815 1069 2384 NA NA NA NA 13095 1119 2558 NA NA NA NA
1560805200.0 25407.18 277 0 122 NA NA NA NA 380 0 166 NA NA NA NA 22181 1266 2545 NA NA NA NA 22473 1328 2750 NA NA NA NA
1560805200.0 25408.0 256 0 120 NA NA NA NA 362 0 165 NA NA NA NA 18093 1155 3110 NA NA NA NA 18572 1294 3251 NA NA NA NA
1560805200.0 25409.0 258 0 119 NA NA NA NA 360 0 165 NA NA NA NA 15766 1117 2703 NA NA NA NA 16145 1164 3287 NA NA NA NA
1560805200.0 27434.21 NA 183 186 154 NA NA NA NA 268 231 194 NA NA NA NA 11636 5992 4390 NA NA NA NA 11913 6242 4560 NA NA NA
1560805200.0 27634.21 NA 410 407 167 NA NA NA NA 509 465 215 NA NA NA NA 29476 42056 3023 NA NA NA NA 30985 42117 3076 NA NA NA
1560805200.0 29034.0 71 172 317 0 NA NA NA 120 218 374 0 NA NA NA 59126 11921 10542 2479 NA NA NA 65460 12094 10801 2558 NA NA NA
1560805200.0 3.0 66 85 199 NA NA NA NA 123 121 240 NA NA NA NA 30237 1399 6240 NA NA NA NA 33662 2157 6425 NA NA NA NA
1560805200.0 34.0 62 89 267 0 NA NA NA 120 124 320 0 NA NA NA 11845 1876 7536 2441 NA NA NA 14897 2872 7768 2531 NA NA NA
1560805200.0 4.22 NA 143 85 74 0 NA NA NA 215 106 146 0 NA NA NA 1388 327 401 380 NA NA NA 1622 375 463 401 NA NA
1560805200.0 4.24 NA 57 266 0 NA NA NA NA 127 321 0 NA NA NA NA 1424 13684 3058 NA NA NA NA 2034 13953 3117 NA NA NA
1560805200.0 4.28 NA 64 278 0 NA NA NA NA 135 329 0 NA NA NA NA 1314 11423 10674 NA NA NA NA 2314 11792 10776 NA NA NA
1560805200.0 4.34 NA 64 273 0 NA NA NA NA 135 326 0 NA NA NA NA 1576 15619 3455 NA NA NA NA 2244 15900 3553 NA NA NA
1560805200.0 4.36 NA 57 271 0 NA NA NA NA 130 319 0 NA NA NA NA 1477 16888 2892 NA NA NA NA 2016 17152 2963 NA NA NA
1560805200.0 4.37 NA 54 270 0 NA NA NA NA 127 323 0 NA NA NA NA 1496 19774 3050 NA NA NA NA 2132 20052 3133 NA NA NA
1560805200.0 4.4 NA 30 268 0 NA NA NA NA 106 320 0 NA NA NA NA 1073 18403 2831 NA NA NA NA 1385 18692 2901 NA NA NA
1560805200.0 4.41 NA 31 268 0 NA NA NA NA 107 322 0 NA NA NA NA 1224 25460 2863 NA NA NA NA 1722 25738 2944 NA NA NA
1560805200.0 4.43 NA 33 267 0 NA NA NA NA 109 320 0 NA NA NA NA 1106 17283 2830 NA NA NA NA 1526 17575 2905 NA NA NA
1560805200.0 4.54 NA 39 270 0 NA NA NA NA 105 329 0 NA NA NA NA 1233 33332 2936 NA NA NA NA 1817 33731 3000 NA NA NA
1560805200.0 4.55 NA 40 270 0 NA NA NA NA 106 327 0 NA NA NA NA 1313 43989 3061 NA NA NA NA 1897 50767 3202 NA NA NA
1560805200.0 4.57 NA 58 284 0 NA NA NA NA 127 334 0 NA NA NA NA 1495 38469 2870 NA NA NA NA 2004 38810 2931 NA NA NA
1560805200.0 4.6 NA 272 0 NA NA NA NA NA 363 0 NA NA NA NA NA 11643 2553 NA NA NA NA NA 11980 2638 NA NA NA NA
1560805200.0 4.63 NA 44 273 0 NA NA NA NA 106 326 0 NA NA NA NA 1204 35841 2842 NA NA NA NA 1881 36176 3115 NA NA NA
1560805200.0 4.64 NA 29 272 0 NA NA NA NA 105 327 0 NA NA NA NA 1195 33704 2833 NA NA NA NA 1635 34011 2914 NA NA NA
1560805200.0 4.65 NA 39 276 0 NA NA NA NA 105 333 0 NA NA NA NA 1321 52811 2970 NA NA NA NA 1923 59728 3111 NA NA NA
1560805200.0 4.68 NA 43 275 0 NA NA NA NA 120 326 0 NA NA NA NA 1307 29282 2835 NA NA NA NA 1784 29604 2900 NA NA NA
1560805200.0 4.71 NA 39 269 0 NA NA NA NA 105 321 0 NA NA NA NA 1176 23282 2776 NA NA NA NA 1621 23535 2826 NA NA NA
1560805200.0 4.72 NA 37 269 0 NA NA NA NA 107 322 0 NA NA NA NA 1195 28511 2767 NA NA NA NA 1584 28819 2812 NA NA NA
1560805200.0 4.74 NA 45 273 0 NA NA NA NA 107 325 0 NA NA NA NA 1204 28114 2787 NA NA NA NA 1583 28346 2888 NA NA NA
1560805200.0 4.77 NA 58 274 0 NA NA NA NA 129 333 0 NA NA NA NA 1491 41958 2812 NA NA NA NA 1996 42188 2867 NA NA NA
1560805200.0 4001.0 NA 117 293 NA NA NA NA NA 195 393 NA NA NA NA NA 3639 9891 NA NA NA NA NA 6281 10183 NA NA NA NA
1560805200.0 4006.0 55 113 287 NA NA NA NA 101 186 384 NA NA NA NA 4997 3367 9185 NA NA NA NA 6727 4329 9546 NA NA NA NA
1560805200.0 4007.0 47 0 0 NA NA NA NA 93 0 0 NA NA NA NA 1867 725 6239 NA NA NA NA 3101 1189 6724 NA NA NA NA
1560805200.0 4008.0 48 0 0 NA NA NA NA 93 0 0 NA NA NA NA 1842 694 6068 NA NA NA NA 2845 1135 6336 NA NA NA NA
1560805200.0 5.1 259 0 NA NA NA NA NA 307 0 NA NA NA NA NA 1551 361 NA NA NA NA NA 1643 409 NA NA NA NA NA
1560805200.0 5.2 259 0 NA NA NA NA NA 306 0 NA NA NA NA NA 1262 334 NA NA NA NA NA 1320 356 NA NA NA NA NA
1560805200.0 5.3 258 0 NA NA NA NA NA 306 0 NA NA NA NA NA 1284 340 NA NA NA NA NA 1349 362 NA NA NA NA NA
1560805200.0 5.4 260 0 NA NA NA NA NA 306 0 NA NA NA NA NA 1381 348 NA NA NA NA NA 1484 371 NA NA NA NA NA
1560805200.0 5.5 256 0 NA NA NA NA NA 307 0 NA NA NA NA NA 1415 358 NA NA NA NA NA 1476 379 NA NA NA NA NA
1560805200.0 5.6 260 0 NA NA NA NA NA 306 0 NA NA NA NA NA 1496 361 NA NA NA NA NA 1623 390 NA NA NA NA NA
1560805200.0 5.7 262 0 NA NA NA NA NA 307 0 NA NA NA NA NA 1436 359 NA NA NA NA NA 1545 407 NA NA NA NA NA
1560805200.0 500199.0 127 NA NA NA NA NA NA 208 NA NA NA NA NA NA 2940 NA NA NA NA NA NA 3009 NA NA NA NA NA NA
1560805200.0 500200.1 63 111 207 NA NA NA NA 112 190 257 NA NA NA NA 10731 4318 8187 NA NA NA NA 12494 4885 8406 NA NA NA NA
1560805200.0 503.0 37 0 NA NA NA NA NA 71 0 NA NA NA NA NA 368 176 NA NA NA NA NA 454 193 NA NA NA NA NA
1560805200.0 504.0 48 0 NA NA NA NA NA 71 0 NA NA NA NA NA 226 172 NA NA NA NA NA 257 189 NA NA NA NA NA
1560805200.0 505.0 40 0 NA NA NA NA NA 71 0 NA NA NA NA NA 230 170 NA NA NA NA NA 254 187 NA NA NA NA NA
1560805200.0 506.0 40 0 NA NA NA NA NA 71 0 NA NA NA NA NA 228 170 NA NA NA NA NA 248 187 NA NA NA NA NA
1560805200.0 507.0 37 0 NA NA NA NA NA 71 0 NA NA NA NA NA 387 169 NA NA NA NA NA 490 185 NA NA NA NA NA
1560805200.0 508.0 49 0 NA NA NA NA NA 71 0 NA NA NA NA NA 227 170 NA NA NA NA NA 248 190 NA NA NA NA NA
1560805200.0 509.0 48 0 NA NA NA NA NA 70 0 NA NA NA NA NA 221 169 NA NA NA NA NA 246 190 NA NA NA NA NA
1560805200.0 510.0 38 0 NA NA NA NA NA 71 0 NA NA NA NA NA 545 175 NA NA NA NA NA 677 199 NA NA NA NA NA
1560805200.0 511.0 44 0 NA NA NA NA NA 96 0 NA NA NA NA NA 64706 553 NA NA NA NA NA 69529 609 NA NA NA NA NA
1560805200.0 512.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 74 NA NA NA NA NA NA 86 NA NA NA NA NA NA
1560805200.0 513.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 73 NA NA NA NA NA NA 87 NA NA NA NA NA NA
1560805200.0 514.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 82 NA NA NA NA NA NA 96 NA NA NA NA NA NA
1560805200.0 515.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 75 NA NA NA NA NA NA 88 NA NA NA NA NA NA
1560805200.0 516.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 75 NA NA NA NA NA NA 87 NA NA NA NA NA NA
1560805200.0 517.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 89 NA NA NA NA NA NA 111 NA NA NA NA NA NA
1560805200.0 518.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 72 NA NA NA NA NA NA 87 NA NA NA NA NA NA
1560805200.0 519.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 73 NA NA NA NA NA NA 86 NA NA NA NA NA NA
1560805200.0 520.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 86 NA NA NA NA NA NA 100 NA NA NA NA NA NA
1560805200.0 521.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 75 NA NA NA NA NA NA 87 NA NA NA NA NA NA
1560805200.0 522.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 74 NA NA NA NA NA NA 87 NA NA NA NA NA NA
1560805200.0 524.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 91 NA NA NA NA NA NA 110 NA NA NA NA NA NA
1560805200.0 525.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 74 NA NA NA NA NA NA 89 NA NA NA NA NA NA
1560805200.0 526.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 73 NA NA NA NA NA NA 86 NA NA NA NA NA NA
1560805200.0 527.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 87 NA NA NA NA NA NA 100 NA NA NA NA NA NA
1560805200.0 528.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 73 NA NA NA NA NA NA 88 NA NA NA NA NA NA
1560805200.0 529.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 78 NA NA NA NA NA NA 108 NA NA NA NA NA NA
1560805200.0 530.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 87 NA NA NA NA NA NA 99 NA NA NA NA NA NA
1560805200.0 531.0 109 0 NA NA NA NA NA 181 0 NA NA NA NA NA 206 171 NA NA NA NA NA 247 190 NA NA NA NA NA
1560805200.0 534.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 197 NA NA NA NA NA NA 300 NA NA NA NA NA NA
1560805200.0 535.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 210 NA NA NA NA NA NA 293 NA NA NA NA NA NA
1560805200.0 536.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 198 NA NA NA NA NA NA 224 NA NA NA NA NA NA
1560805200.0 541.0 49 0 NA NA NA NA NA 82 0 NA NA NA NA NA 260 170 NA NA NA NA NA 289 186 NA NA NA NA NA
1560805200.0 545.0 47 0 NA NA NA NA NA 81 0 NA NA NA NA NA 294 171 NA NA NA NA NA 320 193 NA NA NA NA NA
1560805200.0 552.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 86 NA NA NA NA NA NA 100 NA NA NA NA NA NA
1560805200.0 554.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 82 NA NA NA NA NA NA 98 NA NA NA NA NA NA
1560805200.0 556.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 90 NA NA NA NA NA NA 107 NA NA NA NA NA NA
1560805200.0 560.0 40 0 NA NA NA NA NA 71 0 NA NA NA NA NA 235 172 NA NA NA NA NA 262 191 NA NA NA NA NA
1560805200.0 561.0 39 0 NA NA NA NA NA 71 0 NA NA NA NA NA 236 170 NA NA NA NA NA 261 191 NA NA NA NA NA
1560805200.0 562.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 908 NA NA NA NA NA NA 1019 NA NA NA NA NA NA
1560805200.0 6.0 NA 90 261 0 NA NA NA NA 162 314 0 NA NA NA NA 6435 7760 2303 NA NA NA NA 8897 8020 2374 NA NA NA
1560805200.0 7.0 59 99 137 71 0 NA NA 96 119 164 92 0 NA NA 848 357 644 247 345 NA NA 888 402 691 283 373 NA NA
1560805200.0 7.1 60 89 135 71 0 NA NA 96 119 164 92 0 NA NA 1406 348 618 248 346 NA NA 1456 525 795 283 368 NA NA
1560805200.0 7.22 60 98 153 65 0 NA NA 96 128 187 94 0 NA NA 855 382 718 249 379 NA NA 1348 473 817 308 409 NA NA
1560805200.0 7.23 59 116 181 51 0 NA NA 94 150 217 84 0 NA NA 912 535 914 201 591 NA NA 971 573 963 228 614 NA NA
1560805200.0 8.1 59 166 192 60 0 NA NA 95 215 229 86 0 NA NA 2226 6904 3111 920 3155 NA NA 3686 9804 3438 998 3229 NA NA
1560805200.0 8.2 53 119 177 44 0 NA NA 91 149 215 81 0 NA NA 2190 2289 2738 626 1922 NA NA 3286 3626 2951 1103 1995 NA NA
