Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueRss8 PeakValueRss9 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 PeakValueVsize8 PeakValueVsize9 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobCPU8 TotalJobCPU9 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7 TotalJobTime8 TotalJobTime9
1560762000.0 10803.0 NA 206 365 0 101 175 NA NA NA NA 292 415 0 120 233 NA NA NA NA 7639 8918 8350 1807 2361 NA NA NA NA 8207 9219 8451 1969 2557 NA NA NA
1560762000.0 10823.0 NA 203 362 0 90 164 NA NA NA NA 286 411 0 118 224 NA NA NA NA 2187 2915 3042 556 847 NA NA NA NA 2288 3134 3118 611 906 NA NA NA
1560762000.0 10824.1 NA 210 201 0 NA NA NA NA NA NA 302 241 0 NA NA NA NA NA NA 2736 1458 584 NA NA NA NA NA NA 2847 1570 615 NA NA NA NA NA
1560762000.0 10824.5 NA 210 107 0 NA NA NA NA NA NA 302 143 0 NA NA NA NA NA NA 2657 915 231 NA NA NA NA NA NA 2762 1015 543 NA NA NA NA NA
1560762000.0 109.0 63 88 267 NA NA NA NA NA NA 120 124 321 NA NA NA NA NA NA 5423 808 2656 NA NA NA NA NA NA 5807 881 2771 NA NA NA NA NA NA
1560762000.0 11.0 NA 98 283 0 82 NA NA NA NA NA 175 339 0 103 NA NA NA NA NA 3679 2406 987 325 NA NA NA NA NA 3913 2525 1027 381 NA NA NA NA
1560762000.0 110.0 55 88 261 NA NA NA NA NA NA 100 121 314 NA NA NA NA NA NA 1016 641 2338 NA NA NA NA NA NA 1081 709 2456 NA NA NA NA NA NA
1560762000.0 11024.0 NA 301 468 0 173 NA NA NA NA NA 399 566 0 232 NA NA NA NA NA 12127 8224 3127 890 NA NA NA NA NA 12711 8455 3158 963 NA NA NA NA
1560762000.0 11024.2 NA 304 473 0 173 NA NA NA NA NA 402 565 0 232 NA NA NA NA NA 9296 8143 3114 898 NA NA NA NA NA 9834 8468 3161 969 NA NA NA NA
1560762000.0 11024.3 NA 303 470 0 178 NA NA NA NA NA 400 566 0 232 NA NA NA NA NA 12910 8243 3130 851 NA NA NA NA NA 15408 8454 3174 919 NA NA NA NA
1560762000.0 11024.6 NA 300 470 0 180 NA NA NA NA NA 393 565 0 234 NA NA NA NA NA 9356 8282 3164 849 NA NA NA NA NA 9623 8423 3310 912 NA NA NA NA
1560762000.0 11025.0 NA 297 457 0 172 NA NA NA NA NA 394 559 0 232 NA NA NA NA NA 9519 8135 3150 871 NA NA NA NA NA 9746 8365 3253 924 NA NA NA NA
1560762000.0 111.0 62 91 266 NA NA NA NA NA NA 119 123 317 NA NA NA NA NA NA 2520 585 2476 NA NA NA NA NA NA 2630 640 2582 NA NA NA NA NA NA
1560762000.0 112.0 61 88 264 NA NA NA NA NA NA 118 123 315 NA NA NA NA NA NA 2548 838 2491 NA NA NA NA NA NA 2613 913 2598 NA NA NA NA NA NA
1560762000.0 11224.0 NA 212 374 0 NA NA NA NA NA NA 301 426 0 NA NA NA NA NA NA 4084 3518 3131 NA NA NA NA NA NA 4525 3630 3387 NA NA NA NA NA
1560762000.0 113.0 63 87 263 NA NA NA NA NA NA 119 123 316 NA NA NA NA NA NA 3242 815 2509 NA NA NA NA NA NA 3335 881 2635 NA NA NA NA NA NA
1560762000.0 114.0 62 87 264 NA NA NA NA NA NA 120 124 317 NA NA NA NA NA NA 4194 772 2531 NA NA NA NA NA NA 4501 842 2631 NA NA NA NA NA NA
1560762000.0 115.0 62 88 267 NA NA NA NA NA NA 120 124 317 NA NA NA NA NA NA 5715 783 2597 NA NA NA NA NA NA 6332 852 2861 NA NA NA NA NA NA
1560762000.0 116.0 62 83 264 NA NA NA NA NA NA 120 124 317 NA NA NA NA NA NA 5233 770 2678 NA NA NA NA NA NA 5649 839 2782 NA NA NA NA NA NA
1560762000.0 11623.0 NA 119 325 0 80 NA NA NA NA NA 196 381 0 110 NA NA NA NA NA 813 2514 1597 364 NA NA NA NA NA 1271 2605 1632 416 NA NA NA NA
1560762000.0 11624.0 NA 119 343 0 92 NA NA NA NA NA 198 393 0 113 NA NA NA NA NA 1189 2945 1638 392 NA NA NA NA NA 1282 3064 1668 441 NA NA NA NA
1560762000.0 11625.0 NA 112 332 0 89 NA NA NA NA NA 195 387 0 112 NA NA NA NA NA 1082 2668 1623 396 NA NA NA NA NA 1168 2824 1653 446 NA NA NA NA
1560762000.0 11626.0 NA 123 338 0 75 NA NA NA NA NA 200 395 0 112 NA NA NA NA NA 1031 3360 1637 400 NA NA NA NA NA 1107 3480 1677 450 NA NA NA NA
1560762000.0 11642.0 NA 114 339 0 86 NA NA NA NA NA 197 387 0 112 NA NA NA NA NA 1071 2710 1619 389 NA NA NA NA NA 1195 2888 1651 456 NA NA NA NA
1560762000.0 118.0 65 87 261 NA NA NA NA NA NA 121 124 321 NA NA NA NA NA NA 5584 801 2776 NA NA NA NA NA NA 6477 885 2884 NA NA NA NA NA NA
1560762000.0 119.0 62 86 265 NA NA NA NA NA NA 119 122 315 NA NA NA NA NA NA 3850 740 2568 NA NA NA NA NA NA 4045 888 2714 NA NA NA NA NA NA
1560762000.0 120.0 56 90 261 NA NA NA NA NA NA 107 120 314 NA NA NA NA NA NA 925 617 2369 NA NA NA NA NA NA 991 682 2512 NA NA NA NA NA NA
1560762000.0 12024.0 NA 114 341 0 NA NA NA NA NA NA 196 389 0 NA NA NA NA NA NA 1128 2998 1639 NA NA NA NA NA NA 1727 3140 1687 NA NA NA NA NA
1560762000.0 122.0 61 88 261 NA NA NA NA NA NA 114 123 315 NA NA NA NA NA NA 1163 474 2352 NA NA NA NA NA NA 1373 538 2455 NA NA NA NA NA NA
1560762000.0 125.0 63 85 262 NA NA NA NA NA NA 120 124 316 NA NA NA NA NA NA 3858 808 2560 NA NA NA NA NA NA 4092 878 2756 NA NA NA NA NA NA
1560762000.0 126.0 54 87 262 NA NA NA NA NA NA 100 120 314 NA NA NA NA NA NA 1555 673 2433 NA NA NA NA NA NA 1628 741 2545 NA NA NA NA NA NA
1560762000.0 127.0 53 88 258 NA NA NA NA NA NA 100 120 314 NA NA NA NA NA NA 1664 678 2452 NA NA NA NA NA NA 1727 886 2555 NA NA NA NA NA NA
1560762000.0 128.0 55 90 253 NA NA NA NA NA NA 100 123 314 NA NA NA NA NA NA 873 603 2334 NA NA NA NA NA NA 945 669 2444 NA NA NA NA NA NA
1560762000.0 129.0 56 85 261 NA NA NA NA NA NA 101 120 314 NA NA NA NA NA NA 869 716 2354 NA NA NA NA NA NA 940 786 2475 NA NA NA NA NA NA
1560762000.0 13.0 NA 90 261 0 NA NA NA NA NA NA 168 323 0 NA NA NA NA NA NA 746 3232 842 NA NA NA NA NA NA 859 3374 876 NA NA NA NA NA
