Timestamp WorkflowId PeakValueRss1 PeakValueRss2 PeakValueRss3 PeakValueRss4 PeakValueRss5 PeakValueRss6 PeakValueRss7 PeakValueVsize1 PeakValueVsize2 PeakValueVsize3 PeakValueVsize4 PeakValueVsize5 PeakValueVsize6 PeakValueVsize7 TotalJobCPU1 TotalJobCPU2 TotalJobCPU3 TotalJobCPU4 TotalJobCPU5 TotalJobCPU6 TotalJobCPU7 TotalJobTime1 TotalJobTime2 TotalJobTime3 TotalJobTime4 TotalJobTime5 TotalJobTime6 TotalJobTime7
1560636000.0 5.1 323 0 NA NA NA NA NA 507 0 NA NA NA NA NA 1343 192 NA NA NA NA NA 1123 216 NA NA NA NA NA
1560636000.0 5.2 274 0 NA NA NA NA NA 503 0 NA NA NA NA NA 879 169 NA NA NA NA NA 1019 199 NA NA NA NA NA
1560636000.0 5.3 274 0 NA NA NA NA NA 495 0 NA NA NA NA NA 845 176 NA NA NA NA NA 1230 259 NA NA NA NA NA
1560636000.0 5.4 363 0 NA NA NA NA NA 505 0 NA NA NA NA NA 1162 178 NA NA NA NA NA 795 207 NA NA NA NA NA
1560636000.0 5.5 331 0 NA NA NA NA NA 504 0 NA NA NA NA NA 1256 181 NA NA NA NA NA 851 227 NA NA NA NA NA
1560636000.0 5.6 365 0 NA NA NA NA NA 496 0 NA NA NA NA NA 1333 192 NA NA NA NA NA 1290 271 NA NA NA NA NA
1560636000.0 5.7 369 0 NA NA NA NA NA 500 0 NA NA NA NA NA 1134 172 NA NA NA NA NA 757 180 NA NA NA NA NA
1560636000.0 500199.0 172 NA NA NA NA NA NA 410 NA NA NA NA NA NA 4620 NA NA NA NA NA NA 2801 NA NA NA NA NA NA
1560636000.0 500200.0 NA 195 552 0 NA NA NA NA 411 654 0 NA NA NA NA 8953 1927 423 NA NA NA NA 6970 1065 471 NA NA NA
1560636000.0 500200.1 82 174 200 NA NA NA NA 159 397 297 NA NA NA NA 3377 1065 1019 NA NA NA NA 2220 1289 1013 NA NA NA NA
1560636000.0 500203.0 NA 194 562 0 NA NA NA NA 409 654 0 NA NA NA NA 6625 1473 336 NA NA NA NA 5032 751 348 NA NA NA
1560636000.0 500204.0 NA 196 564 0 NA NA NA NA 408 658 0 NA NA NA NA 6246 1686 336 NA NA NA NA 5132 805 347 NA NA NA
1560636000.0 500205.0 NA 196 573 0 NA NA NA NA 434 671 0 NA NA NA NA 6546 1533 332 NA NA NA NA 4997 741 354 NA NA NA
1560636000.0 500206.0 NA 196 558 0 NA NA NA NA 405 656 0 NA NA NA NA 10037 1774 378 NA NA NA NA 6800 944 404 NA NA NA
1560636000.0 500207.0 NA 184 546 0 NA NA NA NA 409 647 0 NA NA NA NA 5799 1354 326 NA NA NA NA 4507 730 338 NA NA NA
1560636000.0 503.0 34 0 NA NA NA NA NA 78 0 NA NA NA NA NA 122 12 NA NA NA NA NA 241 30 NA NA NA NA NA
1560636000.0 504.0 38 0 NA NA NA NA NA 79 0 NA NA NA NA NA 101 12 NA NA NA NA NA 160 30 NA NA NA NA NA
1560636000.0 505.0 35 0 NA NA NA NA NA 78 0 NA NA NA NA NA 83 13 NA NA NA NA NA 133 86 NA NA NA NA NA
1560636000.0 506.0 38 0 NA NA NA NA NA 78 0 NA NA NA NA NA 94 12 NA NA NA NA NA 218 164 NA NA NA NA NA
1560636000.0 507.0 34 0 NA NA NA NA NA 77 0 NA NA NA NA NA 97 12 NA NA NA NA NA 202 123 NA NA NA NA NA
1560636000.0 508.0 37 0 NA NA NA NA NA 77 0 NA NA NA NA NA 59 11 NA NA NA NA NA 145 84 NA NA NA NA NA
1560636000.0 509.0 34 0 NA NA NA NA NA 76 0 NA NA NA NA NA 37 12 NA NA NA NA NA 89 41 NA NA NA NA NA
1560636000.0 510.0 35 0 NA NA NA NA NA 78 0 NA NA NA NA NA 194 13 NA NA NA NA NA 377 37 NA NA NA NA NA
1560636000.0 512.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1728 NA NA NA NA NA NA 6436 NA NA NA NA NA NA
1560636000.0 513.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 397 NA NA NA NA NA NA 1057 NA NA NA NA NA NA
1560636000.0 514.0 16 42 0 NA NA NA NA 58 84 0 NA NA NA NA 346 48 7 NA NA NA NA 955 64 26 NA NA NA NA
1560636000.0 516.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 430 NA NA NA NA NA NA 1260 NA NA NA NA NA NA
1560636000.0 517.0 16 37 0 NA NA NA NA 58 84 0 NA NA NA NA 1575 46 8 NA NA NA NA 2603 64 38 NA NA NA NA
1560636000.0 518.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1793 NA NA NA NA NA NA 7290 NA NA NA NA NA NA
1560636000.0 519.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 424 NA NA NA NA NA NA 1556 NA NA NA NA NA NA
1560636000.0 520.0 16 36 0 NA NA NA NA 58 85 0 NA NA NA NA 3273 82 11 NA NA NA NA 9207 163 25 NA NA NA NA
1560636000.0 521.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 453 NA NA NA NA NA NA 1071 NA NA NA NA NA NA
1560636000.0 522.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1797 NA NA NA NA NA NA 7551 NA NA NA NA NA NA
1560636000.0 523.0 16 45 0 NA NA NA NA 58 96 0 NA NA NA NA 1309 113 13 NA NA NA NA 1942 267 32 NA NA NA NA
1560636000.0 524.0 16 39 0 NA NA NA NA 58 85 0 NA NA NA NA 3479 95 12 NA NA NA NA 9801 199 28 NA NA NA NA
1560636000.0 525.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 431 NA NA NA NA NA NA 1336 NA NA NA NA NA NA
1560636000.0 526.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 1832 NA NA NA NA NA NA 7780 NA NA NA NA NA NA
1560636000.0 527.0 16 36 0 NA NA NA NA 58 85 0 NA NA NA NA 3340 75 13 NA NA NA NA 9250 107 30 NA NA NA NA
1560636000.0 528.0 0 NA NA NA NA NA NA 0 NA NA NA NA NA NA 432 NA NA NA NA NA NA 1007 NA NA NA NA NA NA
1560636000.0 530.0 16 37 0 NA NA NA NA 57 85 0 NA NA NA NA 1410 55 8 NA NA NA NA 4248 84 32 NA NA NA NA
1560636000.0 531.0 60 0 NA NA NA NA NA 189 0 NA NA NA NA NA 110 13 NA NA NA NA NA 107 44 NA NA NA NA NA
1560636000.0 534.0 39 0 NA NA NA NA NA 96 0 NA NA NA NA NA 100 12 NA NA NA NA NA 305 27 NA NA NA NA NA
1560636000.0 541.0 44 0 NA NA NA NA NA 89 0 NA NA NA NA NA 89 12 NA NA NA NA NA 154 34 NA NA NA NA NA
1560636000.0 545.0 42 0 NA NA NA NA NA 88 0 NA NA NA NA NA 83 12 NA NA NA NA NA 131 24 NA NA NA NA NA
1560636000.0 551.0 16 35 0 NA NA NA NA 58 84 0 NA NA NA NA 1431 102 12 NA NA NA NA 2307 294 27 NA NA NA NA
1560636000.0 552.0 16 38 0 NA NA NA NA 57 85 0 NA NA NA NA 1514 61 10 NA NA NA NA 4536 86 67 NA NA NA NA
1560636000.0 554.0 16 36 0 NA NA NA NA 57 86 0 NA NA NA NA 2453 66 11 NA NA NA NA 4381 193 71 NA NA NA NA
1560636000.0 555.0 16 35 0 NA NA NA NA 58 83 0 NA NA NA NA 926 31 10 NA NA NA NA 1327 45 23 NA NA NA NA
1560636000.0 556.0 16 35 0 NA NA NA NA 58 85 0 NA NA NA NA 842 105 13 NA NA NA NA 4087 157 144 NA NA NA NA
1560636000.0 560.0 37 0 NA NA NA NA NA 78 0 NA NA NA NA NA 89 16 NA NA NA NA NA 154 53 NA NA NA NA NA
1560636000.0 561.0 35 0 NA NA NA NA NA 78 0 NA NA NA NA NA 83 12 NA NA NA NA NA 111 21 NA NA NA NA NA
1560636000.0 562.0 16 36 0 NA NA NA NA 58 85 0 NA NA NA NA 311 110 14 NA NA NA NA 1841 146 35 NA NA NA NA
1560636000.0 6.0 NA 86 453 0 NA NA NA NA 376 557 0 NA NA NA NA 2454 894 395 NA NA NA NA 1465 724 423 NA NA NA
1560636000.0 7.0 59 87 174 55 0 NA NA 114 360 250 103 0 NA NA 629 281 284 750 101 NA NA 755 282 420 672 118 NA NA
1560636000.0 7.1 58 86 174 56 0 NA NA 115 367 247 103 0 NA NA 1237 321 301 61 105 NA NA 1156 379 417 172 143 NA NA
1560636000.0 7.2 58 173 241 61 0 NA NA 115 462 347 111 0 NA NA 1208 594 701 519 387 NA NA 1878 1358 1226 679 602 NA NA
1560636000.0 7.3 59 181 244 62 0 NA NA 116 470 351 110 0 NA NA 1218 632 624 89 344 NA NA 1193 678 725 170 378 NA NA
1560636000.0 7.4 57 172 243 61 0 NA NA 115 471 348 109 0 NA NA 1192 673 712 150 423 NA NA 1385 1398 1227 687 661 NA NA
1560636000.0 8.0 NA 92 177 43 0 NA NA NA 368 255 88 0 NA NA NA 1581 401 11 106 NA NA NA 1277 448 36 143 NA NA
